Restaurant,Food Item,Serving Size,Calories,Calories from Fat,Total Fat,Saturated Fat,Trans Fat,Cholesterol,Sodium,Total Carbohydrates,Dietary Fiber,Sugars,Proteins,Vitamin A,Vitamin C,Calcium,Iron
"""Pret A Manger US""","""Moroccan Lentil Soup, Small""","""1 serving ( 194 g )""",220,90,10,1.5,,,530,26,9,4,9,,,,
"""Pret A Manger US""","""Omega-3 Mix""","""1 serving ( 35 g )""",170,99,11,1,,,0,16,3,10,4,,,,
"""Pret A Manger US""","""Orange Juice, 13.5 oz""","""13.5 oz ( 400 g )""",220,0,0,0,,,0,50,0,42,4,,,,
"""Pret A Manger US""","""Orange Juice, 8.5 oz""","""8.45 oz ( 250 g )""",110,0,0,0,,,0,25,0,21,2,,,,
"""Pret A Manger US""","""Organic Popcorn""","""1 serving ( 28 g )""",170,108,12,1,,,220,13,2,0,2,,,,
"""Pret A Manger US""","""Overnight Oats""","""1 pot ( 225 g )""",280,90,10,3.5,,,90,41,8,10,9,,,,
"""Pret A Manger US""","""Pain Au Chocolat""","""1 pastry ( 82 g )""",300,135,15,9,,,200,34,2,11,5,,,,
"""Pret A Manger US""","""Pain Au Raisin""","""1 pastry ( 120 g )""",390,180,20,10,,,280,46,2,21,7,,,,
"""Pret A Manger US""","""Peach Green Tea""","""1 serving ( 400 g )""",130,0,0,0,,,10,32,31,1,0,,,,
"""Pret A Manger US""","""Pineapple & Lime Pot""","""1 pot ( 155 g )""",70,0,0,0,,,0,20,2,14,1,,,,
"""Pret A Manger US""","""Pink Grapefruit Juice""","""1 serving ( 250 g )""",100,0,0,0,,,0,23,0,22,1,,,,
"""Pret A Manger US""","""Plain Croissant""","""1 croissant ( 80 g )""",280,144,16,12,,,300,29,2,4,6,,,,
"""Pret A Manger US""","""Pomegranate White Tea""","""1 serving ( 400 g )""",140,0,0,0,,,15,34,0,33,0,,,,
"""Pret A Manger US""","""Posh Fruit Pot""","""1 pot ( 240 g )""",120,0,0.5,0,,,10,30,4,24,2,,,,
"""Pret A Manger US""","""Pret's Acai Bowl""","""1 bowl ( 220 g )""",460,207,23,2.5,,,105,60,11,30,11,,,,
"""Pret A Manger US""","""Pret's Caprese Baguette""","""1 sandwich ( 250 g )""",510,189,21,8,,,880,56,5,5,21,,,,
"""Pret A Manger US""","""Pret's Chef Salad""","""1 salad ( 341 g )""",290,135,15,3.5,,,540,14,6,4,26,,,,
"""Pret A Manger US""","""Pret's Chicken Noodle Soup, Regular""","""1 serving ( 326 g )""",180,45,5,1.5,,,1090,17,3,4,16,,,,
"""Pret A Manger US""","""Pret's Chicken Noodle Soup, Small""","""1 serving ( 186 g )""",100,27,3,0.5,,,640,10,2,2,9,,,,
"""Pret A Manger US""","""Pret's Chicken Parm Hot Wrap""","""1 wrap ( 240 g )""",590,216,24,10,,,1240,56,1,3,36,,,,
"""Pret A Manger US""","""Pret's Chicken Salad Sandwich""","""1 sandwich ( 167 g )""",420,189,21,3,,,660,32,2,2,24,,,,
"""Pret A Manger US""","""Pret's Classic Grilled Cheese""","""1 sandwich ( 164 g )""",710,369,41,19,,,570,53,2,0,31,,,,
"""Pret A Manger US""","""Pret's Cobb Salad""","""310 g ( 310 g )""",400,189,21,7,,,540,27,5,15,30,,,,
"""Pret A Manger US""","""Pret's Cuban Artisan Baguette""","""1 sandwich ( 302 g )""",670,279,31,10,,,2210,72,4,8,30,,,,
"""Pret A Manger US""","""Pret's Egg & Bacon Brioche""","""1 sandwich ( 166 g )""",400,180,20,9,,,570,33,1,6,21,,,,
"""Pret A Manger US""","""Pret's Egg & Sausage Brioche""","""1 sandwich ( 208 g )""",520,279,31,13,,,810,34,1,6,25,,,,
"""Pret A Manger US""","""Pret's Egg Salad & Arugula Sandwich""","""1 sandwich ( 135 g )""",410,225,25,3,,,600,31,2,3,15,,,,
"""Pret A Manger US""","""Pret's Egg White & Bacon Brioche""","""1 sandwich ( 166 g )""",340,126,14,7,,,590,33,1,6,19,,,,
"""Pret A Manger US""","""Pret's Egg White & Mushroom Brioche""","""1 sandwich ( 191 g )""",330,207,23,8,,,550,36,2,7,17,,,,
"""Pret A Manger US""","""Pret's Falafel Flatbread""","""1 wrap ( 225 g )""",460,198,22,3.5,,,680,59,12,11,22,,,,
"""Pret A Manger US""","""Pret's Ham & Cheese Baguette""","""1 sandwich ( 175 g )""",580,243,27,10,,,1570,54,4,3,30,,,,
"""Pret A Manger US""","""Pret's Tuna & Cucumber Baguette""","""1 sandwich ( 206 g )""",560,261,29,2.5,,,770,52,4,3,24,,,,
"""Pret A Manger US""","""Pret's Tuna Salad Sandwich""","""1 sandwich ( 205 g )""",460,261,29,2,,,460,32,3,4,23,,,,
"""Pret A Manger US""","""Pure Pret Sparkling Cucumber Seltzer""","""1 serving ( 296 g )""",20,0,0,0,,,0,4,0,3,0,,,,
"""Pret A Manger US""","""Pure Pret Sparkling Ginger Beer""","""1 serving ( 296 g )""",120,0,0,0,,,30,29,0,27,1,,,,
"""Pret A Manger US""","""Pure Pret Sparkling Lemon & Lime""","""1 serving ( 296 g )""",90,0,0,0,,,0,25,0,24,0,,,,
"""Pret A Manger US""","""Pure Pret Sparkling Pink Grapefruit""","""1 serving ( 296 g )""",100,0,0,0,,,0,26,0,26,0,,,,
"""Pret A Manger US""","""Raspberry Lemonade""","""1 serving ( 400 g )""",180,0,0,0,,,10,45,1,42,0,,,,
"""Pret A Manger US""","""Raw Almonds""","""1 serving ( 35 g )""",150,144,16,3,,,110,11,1,1,6,,,,
"""Pret A Manger US""","""Rosemary & Olive Oil Chips""","""1 serving ( 42 g )""",220,99,11,1,,,170,26,2,2,3,,,,
"""Pret A Manger US""","""Salt & Vinegar Chips""","""1 serving ( 42 g )""",230,99,11,1,,,150,26,2,0,3,,,,
"""Pret A Manger US""","""Salted Cashews""","""1 serving ( 35 g )""",210,144,16,3,,,110,11,1,1,6,,,,
"""Pret A Manger US""","""Sea Salt Chips""","""1 serving ( 42 g )""",220,108,12,1,,,220,25,2,0,3,,,,
"""Pret A Manger US""","""Sesame Salmon, Mango & Avocado Balance Box""","""1 serving ( 446 g )""",650,315,35,6,,,520,40,6,8,40,,,,
"""Pret A Manger US""","""Skinny Honey Dijon Vinaigrette""","""1 serving ( 28 g )""",50,0,0,0,,,110,10,0,9,0,,,,
"""Pret A Manger US""","""Smoked Ham & Egg Sandwich""","""1 sandwich ( 150 g )""",480,252,28,10,,,1410,32,2,3,28,,,,
"""Pret A Manger US""","""Southwestern Breakfast Hot Wrap""","""1 wrap ( 217 g )""",290,63,7,3,,,510,43,4,3,12,,,,
"""Pret A Manger US""","""Southwestern Breakfast Hot Wrap With Bacon""","""1 wrap ( 224 g )""",320,81,9,3.5,,,600,43,4,3,14,,,,
"""Pret A Manger US""","""Southwestern Chicken & Avocado""","""1 serving ( 427 g )""",550,243,27,3.5,,,930,50,8,5,31,,,,
"""Pret A Manger US""","""Souvlaki Chicken Salad""","""1 salad ( 441 g )""",380,162,18,7,,,1460,23,7,6,34,,,,
"""Pret A Manger US""","""Spicy Chicken & Avocado Flatbread""","""1 wrap ( 290 g )""",510,243,27,3,,,930,51,20,9,34,,,,
"""Pret A Manger US""","""Spinach & Artichoke Grilled Cheese""","""1 sandwich ( 200 g )""",590,252,28,15,,,500,57,4,1,27,,,,
"""Pret A Manger US""","""Spinach & Tomato Mac & Cheese""","""1 serving ( 290 g )""",460,207,23,15,,,1080,44,5,7,21,,,,
"""Pret A Manger US""","""Steel Cut Oatmeal""","""1 serving ( 227 g )""",220,27,3.5,0.5,,,170,40,6,0,7,,,,
"""Pret A Manger US""","""Sunshine Bowl""","""1 bowl ( 216 g )""",320,117,13,8,,,55,52,2,32,5,,,,
"""Pret A Manger US""","""Superfruit Pot""","""1 pot ( 180 g )""",110,9,1,0,,,0,26,5,17,2,,,,
"""Pret A Manger US""","""Sweet & Salty Popcorn""","""1 serving ( 56 g )""",300,144,16,4,,,400,34,2,14,4,,,,
"""Pret A Manger US""","""Sweet Potato Curry Quinoa Rice Pot""","""1 serving ( 342 g )""",360,135,15,6,,,1250,50,5,7,8,,,,
"""Pret A Manger US""","""Tahini Yogurt Dressing""","""1 serving ( 28 g )""",70,54,6,1,,,95,3,1,1,2,,,,
"""Pret A Manger US""","""Tomato & Mozzarella Croissant""","""1 sandwich ( 83 g )""",320,189,21,12,,,460,19,2,3,12,,,,
"""Pret A Manger US""","""Tomato Feta Soup, Regular""","""1 serving ( 341 g )""",230,126,14,7,,,1410,23,5,14,9,,,,
"""Pret A Manger US""","""Tomato Feta Soup, Small""","""1 serving ( 170 g )""",110,63,7,3.5,,,700,11,2,7,5,,,,
"""Pret A Manger US""","""Tuna Melt""","""1 sandwich ( 230 g )""",720,369,41,16,,,1110,55,2,0,35,,,,
"""Pret A Manger US""","""Vanilla Latte""","""12 oz ( 450 g )""",160,0,0,0,,,160,29,0,28,10,,,,
"""Pret A Manger US""","""Veggie Fiesta Salad""","""1 salad ( 490 g )""",470,243,27,10,,,240,38,16,4,23,,,,
"""Panda Express""","""Asian Chicken""","""6 oz ( None g )""",340,117,13,3.5,0,195,630,14,3,10,41,,,,
"""Panda Express""","""Beijing Beef""","""5.6 oz ( 159 g )""",470,234,26,5,0,25,660,46,1,24,13,,,,
"""Panda Express""","""Black Pepper Chicken""","""6.3 oz ( 173 g )""",280,171,19,3.5,0,55,1130,15,1,7,13,,,,
"""Panda Express""","""Broccoli Beef""","""5.4 oz ( 153 g )""",150,63,7,1.5,0,10,520,13,2,7,9,,,,
"""Panda Express""","""Brown Steamed Rice""","""10.4 oz ( None g )""",420,36,4,1,0,0,15,86,4,1,9,,,,
"""Panda Express""","""Chicken Egg Roll""","""1 roll ( 85 g )""",200,90,10,2,0,20,340,20,2,2,6,,,,
"""Panda Express""","""Chicken Potsticker""","""3 pieces ( 94 g )""",160,54,6,1.5,0,20,250,20,1,2,6,,,,
"""Panda Express""","""Chili Sauce""","""1 packet ( None g )""",10,0,0,0,0,0,125,2,0,2,0,,,,
"""Panda Express""","""Chocolate Chip Chunk Cookie""","""1 piece ( None g )""",160,63,7,3,0,5,125,25,1,14,2,,,,
"""Panda Express""","""Chow Fun""","""8.5 oz ( None g )""",410,81,9,1,0,0,1110,73,1,6,9,,,,
"""Panda Express""","""Chow Mein""","""9.4 oz ( 266 g )""",510,180,20,3.5,0,0,860,80,6,9,13,,,,
"""Panda Express""","""Country Style Bean Curd""","""5.7 oz ( None g )""",190,108,12,1.5,0,0,950,14,2,8,7,,,,
"""Panda Express""","""Cream Cheese Rangoon""","""3 pieces ( 68 g )""",190,72,8,5,0,35,180,24,2,1,5,,,,
"""Panda Express""","""Crispy Shrimp""","""3 pieces ( None g )""",130,54,6,1,0,30,400,13,1,1,5,,,,
"""Panda Express""","""Crispy Shrimp, Entree""","""6 pieces ( None g )""",260,117,13,2,0,60,800,26,1,2,9,,,,
"""Panda Express""","""Diet Pepsi, Kids""","""12 oz ( None g )""",0,0,0,0,0,0,35,0,0,0,0,,,,
"""Panda Express""","""Diet Pepsi, Large""","""42 oz ( None g )""",0,0,0,0,0,0,115,0,0,0,0,,,,
"""Panda Express""","""Diet Pepsi, Medium""","""30 oz ( None g )""",0,0,0,0,0,0,80,0,0,0,0,,,,
"""Panda Express""","""Diet Pepsi, Small""","""22 oz ( None g )""",0,0,0,0,0,0,60,0,0,0,0,,,,
"""Panda Express""","""Dr Pepper, Kids""","""12 oz ( None g )""",110,0,0,0,0,0,40,30,0,30,0,,,,
"""Panda Express""","""Dr Pepper, Medium""","""30 oz ( None g )""",280,0,0,0,0,0,100,76,0,76,0,,,,
"""Panda Express""","""Dr Pepper, Small""","""22 oz ( None g )""",210,0,0,0,0,0,70,56,0,56,0,,,,
"""Panda Express""","""Dr. Pepper, Large""","""42 oz ( None g )""",390,0,0,0,0,0,140,106,0,106,0,,,,
"""Panda Express""","""Eggplant Tofu""","""6.1 oz ( 173 g )""",340,216,24,3.5,0,0,520,23,3,17,7,,,,
"""Panda Express""","""Fried Rice""","""9.3 oz ( 264 g )""",520,144,16,3,0,120,850,85,1,3,11,,,,
"""Panda Express""","""Golden Treasure Shrimp""","""5 oz ( 142 g )""",360,162,18,3,0,100,440,35,2,14,14,,,,
"""Panda Express""","""Grilled Asian Chicken""","""6 oz ( None g )""",300,117,13,4,0,185,530,8,0,8,36,,,,
"""Panda Express""","""Grilled Teriyaki Chicken""","""6 oz ( None g )""",300,117,13,4,0,185,530,8,0,8,36,,,,
"""Panda Express""","""Honey Sesame Chicken Breast""","""5.3 oz ( None g )""",420,198,22,4,0,45,480,40,2,19,16,,,,
"""Panda Express""","""Honey Walnut Shrimp""","""3.7 oz ( 105 g )""",360,207,23,3.5,0,100,440,35,2,9,13,,,,
"""Panda Express""","""Hot & Sour Soup, Bowl""","""17.4 oz ( None g )""",170,54,6,1,0,90,1260,20,1,6,10,,,,
"""Panda Express""","""Hot & Sour Soup, Cup""","""12.2 oz ( 301 g )""",120,45,5,0.5,0,65,880,14,1,4,7,,,,
"""Panda Express""","""Hot Mustard""","""1 packet ( None g )""",10,9,1,0,0,0,115,0,0,0,0,,,,
"""Panda Express""","""Hot Szechuan Tofu""","""5.5 oz ( None g )""",140,72,8,1,0,0,580,10,2,5,6,,,,
"""Panda Express""","""Kids Asian Chicken""","""3.6 oz ( None g )""",200,72,8,2,0,115,380,8,2,6,25,,,,
"""Panda Express""","""Kids Beijing Beef""","""4.2 oz ( None g )""",350,180,20,4,0,20,490,34,1,18,10,,,,
"""Panda Express""","""Kids Black Pepper Chicken""","""4.6 oz ( None g )""",200,126,14,2.5,0,40,830,11,1,5,10,,,,
"""Panda Express""","""Kids Broccoli Beef""","""5.1 oz ( None g )""",110,54,6,1,0,10,400,10,2,5,7,,,,
"""Panda Express""","""Kids Brown Steamed Rice""","""7.8 oz ( None g )""",310,27,3,0.5,0,0,10,64,3,1,7,,,,
"""Panda Express""","""Kids Chow Fun""","""6.2 oz ( None g )""",300,54,6,0.5,0,0,810,53,1,4,6,,,,
"""Panda Express""","""Kids Chow Mein""","""5.2 oz ( None g )""",280,108,12,2,0,0,540,36,2,5,7,,,,
"""Panda Express""","""Kids Country Style Bean Curd""","""4.1 oz ( None g )""",120,72,8,1,0,0,600,9,1,5,4,,,,
"""Panda Express""","""Kids Crispy Shrimp""","""2.3 oz ( None g )""",170,72,8,1.5,0,40,520,17,1,1,6,,,,
"""Panda Express""","""Kids Eggplant Tofu""","""4.6 oz ( None g )""",250,162,18,2.5,0,0,390,17,2,13,5,,,,
"""Panda Express""","""Kids Fried Rice""","""6.2 oz ( None g )""",350,90,10,2,0,80,570,57,0,2,7,,,,
"""Panda Express""","""Kids Golden Treasure Shrimp""","""2.75 oz ( None g )""",210,90,10,1.5,0,60,250,20,1,8,8,,,,
"""Panda Express""","""Kids Grilled Asian Chicken""","""3.6 oz ( None g )""",180,72,8,2.5,0,110,320,5,0,5,22,,,,
"""Panda Express""","""Kids Grilled Teriyaki Chicken""","""3.6 oz ( None g )""",180,72,8,2.5,0,110,320,5,0,5,22,,,,
"""Panda Express""","""Kids Honey Sesame Chicken Breast""","""4 oz ( None g )""",320,153,17,3,0,30,360,30,2,14,12,,,,
"""Panda Express""","""Kids Honey Walnut Shrimp""","""2 oz ( None g )""",200,117,13,2,0,55,240,14,1,5,7,,,,
"""Panda Express""","""Kids Hot Szechuan Tofu""","""4.1 oz ( None g )""",100,54,6,0.5,0,0,430,7,1,4,4,,,,
"""Panda Express""","""Kids Kung Pao Chicken""","""4.4 oz ( None g )""",200,126,14,2.5,0,40,690,10,2,4,11,,,,
"""Panda Express""","""Kids Mixed Vegetables, Side""","""6.4 oz ( None g )""",60,0,0,0,0,0,400,12,4,4,3,,,,
"""Panda Express""","""Kids Mixed Veggies Entree""","""3.2 oz ( None g )""",30,0,0,0,0,0,200,6,2,2,2,,,,
"""Panda Express""","""Kids Mushroom Chicken""","""4.4 oz ( None g )""",130,63,7,1.5,0,30,580,8,1,3,9,,,,
"""Panda Express""","""Kids Orange Chicken""","""4.3 oz ( None g )""",370,153,17,3.5,0,60,620,38,1,14,19,,,,
"""Panda Express""","""Kids Potato Chicken""","""3.9 oz ( None g )""",140,72,8,1.5,0,20,510,15,0,3,6,,,,
"""Panda Express""","""Kids Shanghai Angus Steak with String Beans""","""4.8 oz ( None g )""",230,126,14,3,0,30,590,13,1,8,14,,,,
"""Panda Express""","""Kids Steamed Ginger Fish""","""2 oz ( None g )""",70,36,4,1,0,15,660,3,0,2,5,,,,
"""Panda Express""","""Kids String Bean Chicken Breast""","""4.2 oz ( None g )""",140,63,7,1.5,0,25,440,10,3,3,11,,,,
"""Panda Express""","""Kids Sweet & Sour Chicken Breast""","""4.1 oz ( None g )""",270,90,10,2,0,20,220,35,1,21,9,,,,
"""Panda Express""","""Kids SweetFire Chicken Breast""","""4.4 oz ( None g )""",280,108,12,2,0,25,240,35,1,20,10,,,,
"""Panda Express""","""Kids Teriyaki Chicken""","""3.6 oz ( None g )""",200,72,8,2,0,115,380,8,2,6,25,,,,
"""Panda Express""","""Kids White Steamed Rice""","""5.1 oz ( None g )""",240,0,0,0,0,0,0,54,0,0,5,,,,
"""Panda Express""","""Kung Pao Chicken""","""6.2 oz ( 164 g )""",290,171,19,3.5,0,55,970,14,2,6,16,,,,
"""Panda Express""","""Kung Pao Sauce""","""2 tbsp ( 33 g )""",25,0,0,0,0,0,640,6,,4,0,,,,
"""Panda Express""","""Lipton Brisk Raspberry, Kids""","""12 oz ( None g )""",110,0,0,0,0,0,35,28,0,28,0,,,,
"""Panda Express""","""Lipton Brisk Raspberry, Large""","""42 oz ( None g )""",370,0,0,0,0,0,115,96,0,96,0,,,,
"""Panda Express""","""Lipton Brisk Raspberry, Medium""","""30 oz ( None g )""",260,0,0,0,0,0,80,69,0,69,0,,,,
"""Panda Express""","""Lipton Brisk Raspberry, Small""","""22 oz ( None g )""",190,0,0,0,0,0,60,51,0,51,0,,,,
"""Panda Express""","""Lipton No Calorie Brisk Peach, Kids""","""12 oz ( None g )""",0,0,0,0,0,0,90,0,0,0,0,,,,
"""Panda Express""","""Lipton No Calorie Brisk Peach, Large""","""42 oz ( None g )""",0,0,0,0,0,0,320,0,0,0,0,,,,
"""Panda Express""","""Lipton No Calorie Brisk Peach, Medium""","""30 oz ( None g )""",0,0,0,0,0,0,230,0,0,0,0,,,,
"""Panda Express""","""Lipton No Calorie Brisk Peach, Small""","""22 oz ( None g )""",0,0,0,0,0,0,170,0,0,0,0,,,,
"""Panda Express""","""Mixed Vegetables, Side""","""8.6 oz ( None g )""",80,0,0.5,0,0,0,540,16,5,5,4,,,,
"""Panda Express""","""Mixed Veggies, Entree""","""4.3 oz ( 122 g )""",35,0,0,0,0,0,280,8,3,2,2,,,,
"""Panda Express""","""Mountain Dew, Kids""","""12 oz ( None g )""",140,0,0,0,0,0,45,38,0,38,0,,,,
"""Panda Express""","""Mountain Dew, Large""","""42 oz ( None g )""",510,0,0,0,0,0,160,133,0,133,0,,,,
"""Panda Express""","""Mountain Dew, Medium""","""30 oz ( None g )""",360,0,0,0,0,0,115,95,0,95,0,,,,
"""Panda Express""","""Mountain Dew, Small""","""22 oz ( None g )""",260,0,0,0,0,0,85,70,0,70,0,,,,
"""Panda Express""","""Mug Root Beer, Kids""","""12 oz ( None g )""",130,0,0,0,0,0,20,34,0,34,0,,,,
"""Panda Express""","""Mug Root Beer, Large""","""42 oz ( None g )""",460,0,0,0,0,0,70,119,0,119,0,,,,
"""Panda Express""","""Mug Root Beer, Medium""","""30 oz ( None g )""",330,0,0,0,0,0,50,85,0,85,0,,,,
"""Panda Express""","""Mug Root Beer, Small""","""22 oz ( None g )""",240,0,0,0,0,0,35,63,0,63,0,,,,
"""Panda Express""","""Mushroom Chicken""","""5.7 oz ( 167 g )""",220,126,14,2.5,0,50,840,11,1,4,12,,,,
"""Panda Express""","""Orange Chicken""","""5.7 oz ( 162 g )""",490,207,23,5,0,80,820,51,2,19,25,,,,
"""Panda Express""","""Orange Sauce""","""2 tbsp ( 37 g )""",70,0,0,0,0,0,230,18,,17,0,,,,
"""Panda Express""","""Pepsi, Kids""","""12 oz ( None g )""",130,0,0,0,0,0,35,37,0,35,0,,,,
"""Panda Express""","""Pepsi, Large""","""42 oz ( None g )""",460,0,0,0,0,0,115,129,0,124,0,,,,
"""Panda Express""","""Pepsi, Medium""","""30 oz ( None g )""",330,0,0,0,0,0,80,92,0,89,0,,,,
"""Panda Express""","""Pepsi, Small""","""22 oz ( None g )""",240,0,0,0,0,0,60,67,0,65,0,,,,
"""Panda Express""","""Plum Sauce""","""1 packet ( None g )""",15,0,0,0,0,0,55,3,0,3,0,,,,
"""Panda Express""","""Potato Chicken""","""5.2 oz ( 147 g )""",190,90,10,2,0,30,680,18,2,4,8,,,,
"""Panda Express""","""Potsticker Sauce""","""1 packet ( None g )""",10,0,0,0,0,0,290,3,0,2,0,,,,
"""Panda Express""","""Shanghai Angus Steak with String Beans""","""6.4 oz ( None g )""",310,171,19,4,0,40,790,17,1,11,19,,,,
"""Panda Express""","""Sierra Mist, Kids""","""12 oz ( None g )""",130,0,0,0,0,0,25,35,0,35,0,,,,
"""Panda Express""","""Sierra Mist, Large""","""42 oz ( None g )""",460,0,0,0,0,0,90,124,0,124,0,,,,
"""Panda Express""","""Sierra Mist, Medium""","""30 oz ( None g )""",330,0,0,0,0,0,65,89,0,89,0,,,,
"""Panda Express""","""Sierra Mist, Small""","""22 oz ( None g )""",240,0,0,0,0,0,50,65,0,65,0,,,,
"""Panda Express""","""Sobe Lean, Kids""","""12 oz ( None g )""",0,0,0,0,0,0,35,0,0,0,0,,,,
"""Panda Express""","""Sobe Lean, Large""","""42 oz ( None g )""",0,0,0,0,0,0,115,0,0,0,0,,,,
"""Panda Express""","""Sobe Lean, Medium""","""30 oz ( None g )""",0,0,0,0,0,0,80,0,0,0,0,,,,
"""Panda Express""","""Sobe Lean, Small""","""22 oz ( None g )""",0,0,0,0,0,0,60,0,0,0,0,,,,
"""Panda Express""","""Soy Sauce""","""1 packet ( None g )""",5,0,0,0,0,0,380,0,0,0,0,,,,
"""Panda Express""","""Steamed Ginger Fish""","""6 oz ( None g )""",200,108,12,2.5,0,40,1990,8,0,6,15,,,,
"""Panda Express""","""String Bean Chicken Breast""","""5.6 oz ( 159 g )""",190,81,9,2,0,35,590,13,4,4,14,,,,
"""Panda Express""","""Sweet & Sour Chicken Breast""","""5.5 oz ( 156 g )""",300,108,12,3,0,25,260,40,1,24,10,,,,
"""Panda Express""","""Sweet & Sour Sauce""","""1.8 oz ( 51 g )""",70,0,0,0,0,0,115,21,0,20,0,,,,
"""Panda Express""","""SweetFire Chicken Breast""","""5.8 oz ( 164 g )""",380,135,15,3,0,35,320,47,1,27,13,,,,
"""Panda Express""","""Teriyaki Chicken""","""6 oz ( None g )""",340,117,13,3.5,0,195,630,14,3,10,41,,,,
"""Panda Express""","""Teriyaki Sauce""","""1.8 oz ( None g )""",70,0,0,0,0,0,380,16,0,14,0,,,,
"""Panda Express""","""Tropicana Fruit Punch, Kids""","""12 oz ( None g )""",140,0,0,0,0,0,35,39,0,39,0,,,,
"""Panda Express""","""Tropicana Fruit Punch, Large""","""42 oz ( None g )""",510,0,0,0,0,0,115,138,0,138,0,,,,
"""Panda Express""","""Tropicana Fruit Punch, Medium""","""30 oz ( None g )""",360,0,0,0,0,0,80,98,0,98,0,,,,
"""Panda Express""","""Tropicana Fruit Punch, Small""","""22 oz ( None g )""",260,0,0,0,0,0,60,72,0,72,0,,,,
"""Panda Express""","""Tropicana Lemonade, Kids""","""12 oz ( None g )""",130,0,0,0,0,0,140,35,0,35,0,,,,
"""Panda Express""","""Tropicana Lemonade, Large""","""42 oz ( None g )""",460,0,0,0,0,0,480,124,0,124,0,,,,
"""Panda Express""","""Tropicana Lemonade, Medium""","""30 oz ( None g )""",330,0,0,0,0,0,350,89,0,89,0,,,,
"""Panda Express""","""Tropicana Lemonade, Small""","""22 oz ( None g )""",240,0,0,0,0,0,260,65,0,65,0,,,,
"""Panda Express""","""Tropicana Pink Lemonade, Kids""","""12 oz ( None g )""",130,0,0,0,0,0,140,35,0,35,0,,,,
"""Panda Express""","""Tropicana Pink Lemonade, Large""","""42 oz ( None g )""",460,0,0,0,0,0,480,124,0,124,0,,,,
"""Panda Express""","""Tropicana Pink Lemonade, Medium""","""30 oz ( None g )""",330,0,0,0,0,0,350,89,0,89,0,,,,
"""Panda Express""","""Tropicana Pink Lemonade, Small""","""22 oz ( None g )""",240,0,0,0,0,0,260,65,0,65,0,,,,
"""Panda Express""","""Vegetable Spring Roll""","""2 rolls ( 96 g )""",190,72,8,1.5,0,0,520,27,2,3,3,,,,
"""Panda Express""","""White Steamed Rice""","""8.1 oz ( None g )""",380,0,0,0,0,0,0,87,0,0,7,,,,
"""Nanoosh""","""BabaNanoosh""","""1 serving ( None g )""",160,99,11,2,,0,380,12,,0,4,,,,
"""Nanoosh""","""Butternut Squash Soup 12 oz""","""12 oz ( None g )""",210,45,5,1,,0,780,41,,7,4,,,,
"""Nanoosh""","""Butternut Squash Soup 8 oz""","""8 oz ( None g )""",140,36,4,1,,0,510,27,,5,3,,,,
"""Nanoosh""","""Chicken and Pepper Salad""","""1 plating ( None g )""",330,198,22,4,,30,610,21,,3,14,,,,
"""Nanoosh""","""Garden Salad""","""1 plating ( None g )""",220,54,6,1,,0,480,34,,9,12,,,,
"""Nanoosh""","""Greek Salad""","""1 plating ( None g )""",180,117,13,5,,30,710,11,,6,4,,,,
"""Nanoosh""","""House Green Salad""","""1 serving ( None g )""",15,0,0,0,,0,5,3,,1,1,,,,
"""Nanoosh""","""Hummus""","""1 serving ( None g )""",280,171,19,3,,0,190,22,,2,10,,,,
"""Nanoosh""","""Hummus Chicken""","""1 plating ( None g )""",690,369,41,6,,85,340,37,,4,48,,,,
"""Nanoosh""","""Hummus Chicken Wrap""","""1 sandwich ( None g )""",660,288,32,5,,30,1010,73,,4,27,,,,
"""Nanoosh""","""Hummus Egg Wrap""","""1 sandwich ( None g )""",600,279,31,6,,320,540,61,,5,26,,,,
"""Nanoosh""","""Hummus Mushroom Wrap""","""1 sandwich ( None g )""",490,189,21,3,,0,640,64,,6,19,,,,
"""Nanoosh""","""Hummus Nanoosh""","""1 plating ( None g )""",620,369,41,8,,35,530,41,,6,30,,,,
"""Nanoosh""","""Hummus Tahini""","""1 plating ( None g )""",470,297,33,5,,0,220,34,,3,17,,,,
"""Nanoosh""","""Hummus Tahini Wrap""","""1 sandwich ( None g )""",490,207,23,3,,0,450,60,,4,17,,,,
"""Nanoosh""","""Hummus topped w/ Mushrooms""","""1 plating ( None g )""",440,261,29,4,,0,380,36,,6,17,,,,
"""Nanoosh""","""Hummus topped w/ Red & Green Peppers""","""1 plating ( None g )""",480,297,33,5,,0,620,36,,7,15,,,,
"""Nanoosh""","""Hummus topped w/ Sun-dried Tomato""","""1 plating ( None g )""",560,324,36,5,,0,1100,49,,15,19,,,,
"""Nanoosh""","""Hummus topped w/ Warm Chickpeas""","""1 plating ( None g )""",640,324,36,5,,0,230,63,,8,26,,,,
"""Nanoosh""","""Lebane""","""1 serving ( None g )""",210,189,21,12,,50,65,7,,7,3,,,,
"""Nanoosh""","""Lebane Wrap""","""1 sandwich ( None g )""",420,207,23,11,,45,280,49,,8,11,,,,
"""Nanoosh""","""Lentil Soup 12 oz""","""12 oz ( None g )""",200,45,5,1,,0,560,28,,3,10,,,,
"""Nanoosh""","""Lentil Soup 8 oz""","""8 oz ( None g )""",120,27,3,0,,0,350,18,,2,6,,,,
"""Nanoosh""","""Marinated Chicken Salad""","""1 plating ( None g )""",320,189,21,4,,30,530,21,,3,15,,,,
